"","facere_meus_sium_homo_bonus_hic_putare","hic_posse_totus_eumolpus_suus_alius_parvus","hic_sium_res_habere_is_nere_pro","nere_meus_at_omnis_coepere_videre_totus","sium_nere_hic_omnis_frater_nox_corpus","nere_alius_niti_pro_hic_solus_mare","hic_suus_homo_omnis_magnus_adhuc_invenire","malus_diu_pectus_numquid_puer_lacrima_corpus","suus_nere_verbum_unus_eumolpus_puer_oculus","oculus_ascyltos_pars_ridere_fortis_ludere_facere","hic_is_giton_meus_prae_ancilla_plenus","meus_tuus_nasci_nemo_hic_iratus_nunc","hic_sium_bonus_omnis_statim_is_fieri","intrare_metiri_alius_circare_pes_suus_at","puer_hic_habere_alter_multus_duo_vinum","coepere_familia_potio_dare_pes_fortunata_iubere","suus_parvus_movere_vultus_vides_magnus_tollere","ante_paulo_hic_suus_dominus_meus_nunc","placere_niti_caelus_furere_at_ferre_tellus","tantus_at_ancilla_sanguis_vir_armare_unda"
"terra",1.77654603919061e-05,2.08381087332514e-05,0.00732944935162563,0.00549366368272451,0.00456413633370422,0.00244026190533717,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.0051289902778841,2.55826447338126e-05,0.00526329571342533,2.70350644786288e-05,0.00436554974124722,3.1018331834114e-05,3.40263363843615e-05,0.00516433530558501,4.07514568645829e-05
"ante",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,0.00439930836744074,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,0.00497660254029562,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.00919112833538453,2.70350644786288e-05,2.89109254387233e-05,0.00313285151524551,0.0221511449862193,0.00174424569923732,4.07514568645829e-05
"giton",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.0111388278297809,2.47592166183862e-05,0.024113187454043,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,0.00513797679403859,3.42008960634769e-05,4.07514568645829e-05
"immo",0.00801222263674963,0.00106274354539582,0.00419720603896511,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.00372940798735459,0.00869048503305355,0.0088998199751515,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"intrare",0.00179431149958251,0.00418845985538352,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.0275210139045275,2.70350644786288e-05,0.00581109601318338,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"nox",1.77654603919061e-05,0.00418845985538352,2.08816220844035e-05,0.00111624242158944,0.0159177093031177,0.0133127159390176,0.00125033710068891,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"adhuc",1.77654603919061e-05,0.00418845985538352,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,0.0184118267179877,0.00495818841115962,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.00919112833538453,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"ingens",1.77654603919061e-05,0.00731417616537123,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,0.00123221145715045,2.45164137389983e-05,0.00125804780581662,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.0144282384979968,2.70350644786288e-05,2.89109254387233e-05,0.00623468469865691,3.40263363843615e-05,0.0102944697151065,4.07514568645829e-05
"nemo",0.00623567659755903,2.08381087332514e-05,0.00210904383052476,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.0242670137028248,2.55826447338126e-05,0.0026447406321192,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"animus",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,0.00877672962857581,0.0113762801153523,2.41610089637343e-05,0.00860526122238839,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,0.00623468469865691,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"duo",1.77654603919061e-05,2.08381087332514e-05,0.00941761156006599,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,0.0175998269755873,0.0101477348289919,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"ecce",0.00445913055836842,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,0.0169368672835778,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.00526329571342533,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,0.00173534315560244,0.00858442491193269,4.07514568645829e-05
"causa",0.000906038479987209,0.0135656087853466,0.00524128714318528,2.18871063056753e-05,0.010240922818411,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"dominus",1.77654603919061e-05,0.00314655441872096,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.0127841996478604,2.55826447338126e-05,0.00526329571342533,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,0.0187485113477832,3.42008960634769e-05,4.07514568645829e-05
"nasci",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,0.00229342173982152,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.0268187501594835,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,0.0077856012903626,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"ponere",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,0.00364831235352388,2.45164137389983e-05,0.00495818841115962,0.00496431129442565,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.00788185079473147,0.0108410608559301,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,0.00615346998655202
"venire",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,0.00658801899800827,2.27071459388269e-05,0.0121046654908309,0.0122827232832381,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,0.00258384711811507,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"familia",0.000906038479987209,2.08381087332514e-05,2.08816220844035e-05,0.00877672962857581,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,0.0217121050044812,3.1018331834114e-05,0.00513797679403859,3.42008960634769e-05,4.07514568645829e-05
"metiri",0.00623567659755903,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,0.00129313623570577,2.55173645665876e-05,2.55826447338126e-05,0.0249024588232213,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"pectus",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,0.0209921310343126,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,0.0171346489278019,4.07514568645829e-05
"uter",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,0.0123584696218456,0.00990392452270987,0.0111664066948922,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"vox",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.0111388278297809,2.47592166183862e-05,0.0114353812216334,2.55173645665876e-05,0.0102586405382588,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,0.00173534315560244,3.42008960634769e-05,4.07514568645829e-05
"ascyltos",1.77654603919061e-05,0.00106274354539582,0.00106496272630458,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,0.00125804780581662,2.46980661414211e-05,0.0210700933422467,0.00763203935191055,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"frater",1.77654603919061e-05,0.00210464898205839,2.08816220844035e-05,2.18871063056753e-05,0.017053066600059,2.41610089637343e-05,2.45164137389983e-05,0.00125804780581662,2.46980661414211e-05,2.47592166183862e-05,0.00256091685894673,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,0.0102419272516928,3.42008960634769e-05,4.07514568645829e-05
"liber",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,0.00115806444288017,0.0133127159390176,0.013508543970188,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,0.00468376810695121,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"vinum",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,0.00514211159149633,2.61855508130614e-05,0.0175998269755873,0.0130388273728642,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"caelus",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.00895659496287224,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,0.0077856012903626,3.40263363843615e-05,0.0222647833373234,4.07514568645829e-05
"ferre",1.77654603919061e-05,0.00210464898205839,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,0.0048563628017106,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,0.0094893076319987,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,0.0205547385341496,4.07514568645829e-05
"fortuna",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,0.00737944053543848,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,0.0114353812216334,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,0.00678580118413582,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,0.00858442491193269,4.07514568645829e-05
"ire",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,0.0125116374122936,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.00895659496287224,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,0.00468376810695121,0.00683929361325666,3.42008960634769e-05,4.07514568645829e-05
"legere",1.77654603919061e-05,0.0083560816020338,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,0.00727246369808403,0.00860526122238839,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,0.00581109601318338,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"locus",0.00534740357796372,0.00418845985538352,2.08816220844035e-05,0.00111624242158944,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,0.00621456337121493,2.53556124648191e-05,0.00385312204955472,2.55826447338126e-05,2.61855508130614e-05,0.00137878828841007,2.89109254387233e-05,3.1018331834114e-05,0.00854061043247474,3.42008960634769e-05,4.07514568645829e-05
"os",1.77654603919061e-05,0.00523036529204609,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,0.00615361984848856,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.0105004058760376,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,0.0120045145182804,4.07514568645829e-05
"tantus",1.77654603919061e-05,2.08381087332514e-05,0.0104616926642862,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,0.00468376810695121,3.40263363843615e-05,3.42008960634769e-05,0.0244916255756143
"tollere",0.00623567659755903,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.00125960137321248,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,0.00678580118413582,2.89109254387233e-05,0.0186420174323025,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"extra",1.77654603919061e-05,0.00523036529204609,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,0.00125804780581662,2.46980661414211e-05,0.0111664066948922,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,0.0118096834166907,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"postquam",1.77654603919061e-05,2.08381087332514e-05,0.00419720603896511,2.18871063056753e-05,2.27071459388269e-05,0.0048563628017106,2.45164137389983e-05,0.00619156861294063,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,0.00642124382818696,0.00133546309146613,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,0.0102286156730103
"statim",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,0.00737944053543848,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,0.0230499629051651,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"supra",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,0.00439930836744074,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.00125960137321248,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,0.0108410608559301,0.0130388273728642,3.1018331834114e-05,3.40263363843615e-05,0.00345429050241116,4.07514568645829e-05
"triclinium",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,0.00229342173982152,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,0.00129313623570577,2.55173645665876e-05,2.55826447338126e-05,0.0157375160386499,2.70350644786288e-05,0.0130388273728642,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"verbum",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,0.00439930836744074,0.00569949363064556,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.0173133443651362,2.47592166183862e-05,2.53556124648191e-05,0.00130138559289597,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"ancilla",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,0.0165065037145972,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,0.00173534315560244,3.42008960634769e-05,0.0183789070459269
"ceterum",0.00623567659755903,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,0.00364831235352388,2.45164137389983e-05,0.00125804780581662,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,0.0038629793548057,2.61855508130614e-05,0.00813755440806726,2.89109254387233e-05,3.1018331834114e-05,0.00513797679403859,3.42008960634769e-05,4.07514568645829e-05
"longus",0.00357085753877312,2.08381087332514e-05,2.08816220844035e-05,0.00111624242158944,2.27071459388269e-05,0.00727246369808403,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,0.00869048503305355,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,0.00137878828841007,2.89109254387233e-05,3.1018331834114e-05,0.00683929361325666,3.42008960634769e-05,4.07514568645829e-05
"mens",1.77654603919061e-05,2.08381087332514e-05,2.08816220844035e-05,2.18871063056753e-05,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,0.0123584696218456,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,0.0102586405382588,2.61855508130614e-05,2.70350644786288e-05,0.00147445719737489,0.00623468469865691,3.40263363843615e-05,3.42008960634769e-05,4.07514568645829e-05
"mors",1.77654603919061e-05,0.00627227072870866,2.08816220844035e-05,2.18871063056753e-05,0.00229342173982152,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,0.0111388278297809,2.47592166183862e-05,2.53556124648191e-05,2.55173645665876e-05,2.55826447338126e-05,2.61855508130614e-05,2.70350644786288e-05,2.89109254387233e-05,3.1018331834114e-05,3.40263363843615e-05,3.42008960634769e-05,0.0122661885162395
"pater",1.77654603919061e-05,2.08381087332514e-05,0.00315312493474493,0.0109654402591433,2.27071459388269e-05,2.41610089637343e-05,2.45164137389983e-05,2.466760403562e-05,2.46980661414211e-05,2.47592166183862e-05,2.53556124648191e-05,0.00385312204955472,2.55826447338126e-05,0.00395401817277226,2.70350644786288e-05,0.00147445719737489,3.1018331834114e-05,0.00513797679403859,3.42008960634769e-05,4.07514568645829e-05
