"","identifier","text","θίς_κήδω_πρό_ἱλάσκομαι_λαμβάνω_Κάλχας_ὁράω","καίω_θάλασσα_Χρύση_ἀμφί_ἀρήγω_ἶφι_κῦμα","ἴσος_ἀείδω_ἄλγος_ἀτιμάω_βούλομαι_πλείων_σῶς","ἐφίημι_χραισμέω_ἀχεύω_ἔρομαι_τλάω_ἔλδωρ_ὅστις","τιμάω_χολόω_ἄνθρωπος_δύο_μάλιστα_νεφεληγερέτα_πέλω","πόλις_ἱερεύς_μάντις_ἐκπέρθω_οἴχομαι_φρονέω_αἰδέομαι","ἀπειλέω_κρατερός_πότνια_προίημι_τέλλω_χερείων_χέω","ἤδη_καταδύω_ἱστίον_τοι_ἀναβαίνω_νέος_ἀγορά","τιμή_χαίρω_Πρίαμος_φωνέω_ἤτοι_κῆρυξ_οἴκαδε","κατανεύω_παύω_ἐπιπείθομαι_κράτιστος_ὅσος_μένος_μάντις","βαρύς_δῶρον_καθέζομαι_ξίφος_λήγω_μηνίω_λαμβάνω","τίκτω_αἰνός_δείδω_κέλομαι_τρέφω_ἱλάσκομαι_αἴξ","γαῖα_γλυκύς_ἕκαστος_ἱκάνω_ἀπάνευθε_Ἥφαιστος_Χρύση","ἔοικα_μένω_ἀγορά_πέμπω_τλάω_αἴξ_ἀναβαίνω","ἵνα_κνῖσα_θνήσκω_ἀπάνευθε_κῆρ_λήγω_οἶος"
"84","urn:cts:greekLit:tlg0012.tlg001:1.166@ἀτὰρ-1.168@πολεμίζων","ἀτάρ ἐάν ποτέ δασμός ἱκνέομαι , σύ ὁ γέρας πολύς μέγας , ἐγώ δέ ὀλίγος τε φίλος τε ἔρχομαι ἔχω ἐπί ναῦς , ἐπεί ἄν κάμνω πολεμίζω .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"85","urn:cts:greekLit:tlg0012.tlg001:1.169@νῦν-1.171@ἀφύξειν","νῦν δέ εἶμι  δέ , ἐπεί ἦ πολύς φέρτατος εἰμί οἴκαδε εἶμι σύν ναῦς κορωνίς , οὐ δέ σοί οἴομαι ἐνθάδε ἄτιμος εἰμί ἄφενος καί πλοῦτος ἀφύσσω .","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"86","urn:cts:greekLit:tlg0012.tlg001:1.172@τὸν-1.172@Ἀγαμέμνων","ὁ δέ ἀμείβω ἔπειτα ἄναξ ἀνήρ Ἀγαμέμνων ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"87","urn:cts:greekLit:tlg0012.tlg001:1.173@φεῦγε-1.174@μένειν","φεύγω μάλα εἰ σύ θυμός ἐπισεύω , οὐ δέ σύ ἐγώ λίσσομαι ἕνεκα ἐγώ μένω ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154"
"88","urn:cts:greekLit:tlg0012.tlg001:1.174@πάῤ-1.175@Ζεύς","πάρειμι ἐγώ καί ἄλλος ὅς ἄν ἐγώ τιμάω , μάλιστα δέ μητίετα Ζεύς .","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"89","urn:cts:greekLit:tlg0012.tlg001:1.176@ἔχθιστος-1.176@βασιλήων","ἔχθιστος δέ ἐγώ εἰμί Διοτρεφής βασιλεύς ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"90","urn:cts:greekLit:tlg0012.tlg001:1.177@αἰεὶ-1.177@τε","ἀεί γάρ σύ ἔρις τε φίλος πόλεμος τε μάχη τε ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"91","urn:cts:greekLit:tlg0012.tlg001:1.178@εἰ-1.178@ἔδωκεν","εἰ μάλα καρτερός εἰμί , θεός πού σύ ὁ γε δίδωμι ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"92","urn:cts:greekLit:tlg0012.tlg001:1.179@οἴκαδ̓-1.181@κοτέοντος","οἴκαδε εἶμι σύν ναῦς τε σός καί σός ἑταῖρος Μυρμιδόνες ἀνάσσω , σύ δέ ἐγώ οὐ ἀλεγίζω , οὐ δέ ὄθομαι κοτέω ·","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"93","urn:cts:greekLit:tlg0012.tlg001:1.181@ἀπειλήσω-1.181@ὧδε","ἀπειλέω δέ σύ ὧδε ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"94","urn:cts:greekLit:tlg0012.tlg001:1.182@ὡς-1.187@ἄντην","ὡς ἐγώ ἀφαιρέω Χρυσηίς Φοῖβος Ἀπόλλων , ὁ μέν ἐγώ σύν ναῦς τε ἐμός καί ἐμός ἑταῖρος πέμπω , ἐγώ δέ ἄν ἄγω Βρισηίς καλλιπάρηος αὐτός εἶμι κλισία δέ ὁ σός γέρας ὄφρα εὖ οἶδα ὅσος φέρτατος εἰμί σύ , στυγέω δέ καί ἄλλος ἴσος ἐγώ φημί καί ὁμοιόω ἄντην .","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"95","urn:cts:greekLit:tlg0012.tlg001:1.188@ὣς-1.188@φάτο","ὡς φημί ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"96","urn:cts:greekLit:tlg0012.tlg001:1.188@Πηλεΐωνι-1.192@θυμόν","Πηλείων δέ ἄχος γίγνομαι , ἐν δέ ἕ ἦτορ στῆθος λάσιος διάνδιχα μερμηρίζω , ἤ ὁ γε φάσγανον ὀξύς ἐρύω παρά μηρός ὁ μέν ἀνίστημι , ὁ δέ Ἀτρείδης ἐναρίζω , ἤ χόλος παύω ἐρητύω τε θυμός .","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"97","urn:cts:greekLit:tlg0012.tlg001:1.193@ἧος-1.195@οὐρανόθεν","ἕως ὁ οὗτος ὁρμαίνω κατά φρήν καί κατά θυμός , ἕλκω δέ ἐκ κολεόν μέγας ξίφος , ἔρχομαι δέ Ἀθήνη οὐρανόθεν ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"98","urn:cts:greekLit:tlg0012.tlg001:1.195@πρὸ-1.196@τε","πρό γάρ ἵημι θεά λευκώλενος Ἥρα ἄμφω ὁμῶς θυμός φιλέω τε κήδω τε ·","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"99","urn:cts:greekLit:tlg0012.tlg001:1.197@στῆ-1.198@φαινομένη","ἵστημι δέ ὄπισθεν , ξανθός δέ κόμη αἱρέω Πηλείων οἶος φαίνω ·","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"100","urn:cts:greekLit:tlg0012.tlg001:1.198@τῶν-1.198@ὁρᾶτο","ὁ δέ ἄλλος οὐ τις ὁράω ·","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"101","urn:cts:greekLit:tlg0012.tlg001:1.199@θάμβησεν-1.200@Ἀθηναίην","θαμβέω δέ Ἀχιλλεύς , μετά δέ τρέπω , αὐτίκα δέ γιγνώσκω Παλλάς Ἀθήνη ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"102","urn:cts:greekLit:tlg0012.tlg001:1.200@δεινὼ-1.200@φάανθεν","δεινός δέ ἕ ὄσσε φαίνω ·","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"103","urn:cts:greekLit:tlg0012.tlg001:1.201@καί-1.201@προσηύδα","καί μιν φωνέω ἔπος πτερόεις προσαυδάω ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"104","urn:cts:greekLit:tlg0012.tlg001:1.202@τίπτ̓-1.202@εἰλήλουθας","τίπτε αὖτε αἰγίοχος Ζεύς τέκος ἔρχομαι ;","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"105","urn:cts:greekLit:tlg0012.tlg001:1.203@ἦ-1.203@Ἀτρεΐδαο","ἦ ἵνα ὕβρις εἶδον Ἀγαμέμνων Ἀτρείδης ;","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385"
"106","urn:cts:greekLit:tlg0012.tlg001:1.204@ἀλλ̓-1.204@ὀΐω","ἀλλά ἐκ σύ ἐρῶ , ὁ δέ καί τελέω οἴομαι ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"107","urn:cts:greekLit:tlg0012.tlg001:1.205@ᾗς-1.205@ὀλέσσῃ","ἑός ὑπεροπλία τάχα ἄν ποτέ θυμός ὄλλυμι .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"108","urn:cts:greekLit:tlg0012.tlg001:1.206@τὸν-1.206@Ἀθήνη","ὁ δέ αὖτε προσεῖπον θεά γλαυκῶπις Ἀθήνη ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"109","urn:cts:greekLit:tlg0012.tlg001:1.207@ἦλθον-1.208@οὐρανόθεν","ἔρχομαι ἐγώ παύω ὁ σός μένος , εἰ ἄν πείθω , οὐρανόθεν ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"110","urn:cts:greekLit:tlg0012.tlg001:1.208@πρὸ-1.209@τε","πρό δέ ἐγώ ἵημι θεά λευκώλενος Ἥρα ἄμφω ὁμῶς θυμός φιλέω τε κήδω τε ·","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"111","urn:cts:greekLit:tlg0012.tlg001:1.210@ἀλλ̓-1.210@χειρί","ἀλλά ἄγε λήγω ἔρις , μή δέ ξίφος ἕλκω χείρ ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"112","urn:cts:greekLit:tlg0012.tlg001:1.211@ἀλλ̓-1.211@περ","ἀλλά ἤτοι ἔπος μέν ὀνειδίζω ὡς εἰμί πέρ ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"113","urn:cts:greekLit:tlg0012.tlg001:1.212@ὧδε-1.212@ἔσται","ὧδε γάρ ἐξερέω , ὁ δέ καί τελέω εἰμί ·","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"114","urn:cts:greekLit:tlg0012.tlg001:1.213@καί-1.214@τῆσδε","καί ποτέ σύ τρίς τόσος πάρειμι ἀγλαός δῶρον ὕβρις ἕνεκα ὅδε ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"115","urn:cts:greekLit:tlg0012.tlg001:1.214@σὺ-1.214@ἡμῖν","σύ δέ ἴσχω , πείθω δέ ἐγώ .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"116","urn:cts:greekLit:tlg0012.tlg001:1.215@τὴν-1.215@Ἀχιλλεύς","ὁ δέ ἀπαμείβομαι πρόσφημι πούς ὠκύς Ἀχιλλεύς ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"117","urn:cts:greekLit:tlg0012.tlg001:1.216@χρὴ-1.217@κεχολωμένον","χρή μέν σφωίτερος γε θεά ἔπος ἐρύω καί μάλα πέρ θυμός χολόω ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"118","urn:cts:greekLit:tlg0012.tlg001:1.217@ὧς-1.217@ἄμεινον","ὡς γάρ ἀμείνων ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"119","urn:cts:greekLit:tlg0012.tlg001:1.218@ὅς-1.218@αὐτοῦ","ὅς ἄν θεός ἐπιπείθομαι μάλα τε κλύω αὐτός .","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"120","urn:cts:greekLit:tlg0012.tlg001:1.219@ἦ-1.221@Ἀθηναίης","ἠμί καί ἐπί ἀργύρεος κώπη ἔχω χείρ βαρύς , ἄψ δέ εἰς κολεόν ὠθέω μέγας ξίφος , οὐ δέ ἀπιθέω μῦθος Ἀθήνη ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"121","urn:cts:greekLit:tlg0012.tlg001:1.221@ἣ-1.222@ἄλλους","ὁ δέ Ὄλυμπος δέ βαίνω δῶμα εἰς αἰγίοχος Ζεύς μετά δαίμων ἄλλος .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"122","urn:cts:greekLit:tlg0012.tlg001:1.223@Πηλεΐδης-1.224@χόλοιο","Πηλείδης δέ ἐξαῦτις ἀταρτηρός ἔπος Ἀτρείδης προσεῖπον , καί οὐ πω λήγω χόλος ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"123","urn:cts:greekLit:tlg0012.tlg001:1.225@οἰνοβαρές-1.228@θυμῷ","οἰνοβαρής , κύων ὄμμα ἔχω , καρδία δέ ἔλαφος , οὔτε ποτέ εἰς πόλεμος ἅμα λαός θωρήσσω οὐ τε λόχος δέ εἶμι σύν ἀριστεύς Ἀχαιός τλάω θυμός ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"124","urn:cts:greekLit:tlg0012.tlg001:1.228@τὸ-1.228@εἶναι","ὁ δέ σύ κήρ εἴδομαι εἰμί .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"125","urn:cts:greekLit:tlg0012.tlg001:1.229@ἦ-1.230@εἴπῃ","ἦ πολύς λωίων εἰμί κατά στρατός εὐρύς Ἀχαιός δῶρον ἀφαιρέω ὅς τις σύ ἀντίον εἶπον ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"126","urn:cts:greekLit:tlg0012.tlg001:1.231@δημοβόρος-1.231@ἀνάσσεις","δημοβόρος βασιλεύς ἐπεί οὐτιδανός ἀνάσσω ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"127","urn:cts:greekLit:tlg0012.tlg001:1.232@ἦ-1.232@λωβήσαιο","ἦ γάρ ἄν Ἀτρείδης νῦν ὕστατος λωβάομαι .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"128","urn:cts:greekLit:tlg0012.tlg001:1.233@ἀλλ̓-1.233@ὀμοῦμαι","ἀλλά ἐκ σύ ἐρῶ καί ἐπί μέγας ὅρκος ὄμνυμι ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"129","urn:cts:greekLit:tlg0012.tlg001:1.234@ναὶ-1.236@ἀναθηλήσει","ναί μά ὅδε σκῆπτρον , ὁ μέν οὐ ποτέ φύλλον καί ὄζος φυσάω , ἐπεί δή πρῶτος τομή ἐν ὄρος λείπω , οὐ δέ ἀναθηλέω ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"130","urn:cts:greekLit:tlg0012.tlg001:1.236@περὶ-1.237@φλοιόν","περί γάρ ἄρα ἕ χαλκός λέπω φύλλον τε καί φλοιός ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"131","urn:cts:greekLit:tlg0012.tlg001:1.237@νῦν-1.239@εἰρύαται","νῦν αὖτε μιν υἱός Ἀχαιός ἐν παλάμη φορέω δικασπόλος , ὅς τε θέμις πρός Ζεύς ἐρύω ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"132","urn:cts:greekLit:tlg0012.tlg001:1.239@ὃ-1.239@ὅρκος","ὁ δέ σύ μέγας εἰμί ὅρκος ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"133","urn:cts:greekLit:tlg0012.tlg001:1.240@ἦ-1.241@σύμπαντας","ἦ ποτέ Ἀχιλλεύς ποθή ἱκνέομαι υἱός Ἀχαιός σύμπας ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"134","urn:cts:greekLit:tlg0012.tlg001:1.241@τότε-1.243@πίπτωσι","τότε δέ οὐ τις δύναμαι ἀχεύω πέρ χραισμέω , εὖτε ἄν πολύς ὑπό Ἕκτωρ ἀνδροφόνος θνήσκω πίπτω ·","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581"
"135","urn:cts:greekLit:tlg0012.tlg001:1.243@σὺ-1.244@ἔτισας","σύ δέ ἔνδοθι θυμός ἀμύσσω χώομαι ὅς τε ἄριστος Ἀχαιός οὐδείς τίνω .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"136","urn:cts:greekLit:tlg0012.tlg001:1.245@ὣς-1.246@αὐτός","ὡς φημί Πηλείδης , πρός δέ σκῆπτρον βάλλω γαῖα χρύσεος ἧλος πείρω , ἕζομαι δέ αὐτός ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304"
"137","urn:cts:greekLit:tlg0012.tlg001:1.247@Ἀτρεΐδης-1.247@ἐμήνιε","Ἀτρείδης δέ ἑτέρωθεν μηνίω ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
