"","identifier","text","amicus_mori_domus_solere_nunc_ire_supra","pes_nemo_afferre_cocus_fortunare_vocare_metiri","pectus_frons_vultus_paene_crinis_lacrima_ceterus","ab_causa_eumolpus_vultus_temptare_amare_noscere","timere_ascyltos_diligens_tantus_locus_longus_accedere","nox_pater_navis_rapere_intellegere_legere_mittere","licere_deinde_vovere_uter_adhuc_perire_vel","pro_postquam_ante_mare_uti_fidere_fluctus","giton_ecce_pes_mors_navis_iterum_ultra","alter_metiri_aureus_nasci_pendere_argenteus_circare","debere_mutare_sive_parare_carmen_placere_verbum","bellus_arma_liber_noster_loqui_caedere_nescire","tantus_anser_confundere_familia_os_ancilla_effundere","caelus_terra_tellus_vocare_pectus_supra_parere","numquid_sanguis_pro_furere_gladium_vox_damnare"
"1092","urn:cts:latinLit:phi0972.phi001:109.1","hic ut turbare clamor mulier effundere haerere paulisper acies revocare ad pax manus intermittere bellus uti paenitentia occasio dux eumolpos et castigare ante vehemens licha tabula foedus signare quis hic formula esse","0.000938967136150235","0.000938967136150235","0.235680751173709","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.0948356807511737","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.658215962441315","0.000938967136150235","0.000938967136150235","0.000938967136150235"
"1093","urn:cts:latinLit:phi0972.phi001:109.2","ex tu animus sententia ut tu tryphaena nere iniuria tu facere a gitone queri nere sium quis ante hic dies facere esse obicere vindicare aut ullus alius genus persequi curare ut tu nihil imperare puer repugnare non amplexus non osculum non coire venire constrictus niti pro quis res praesens numerare denarius centum","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.583856502242152","0.000896860986547085","0.000896860986547085","0.404484304932735","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085"
"1094","urn:cts:latinLit:phi0972.phi001:109.3","itare licha ex tu animus sententia ut tu encolpion nec verbum contumeliosus insequi nec vultus nere quaerere ubi nox dormire aut sium quaerere pro singuli iniuria numerare praesens denarius duceni","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.490909090909091","0.0013986013986014","0.0713286713286713","0.420979020979021","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"1095","urn:cts:latinLit:phi0972.phi001:109.4","in hic verbum foedus componere arma deponere et nere residuum in animus etiam post iusiurandum ira remanere praeterire abolere osculum placere","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1096","urn:cts:latinLit:phi0972.phi001:109.5","exhortari universus odium detumescere epulae ad certamen proferre conciliare hilaritas concordia","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1097","urn:cts:latinLit:phi0972.phi001:109.6","exsonare ergo cantus totus navigium et quia repentinus tranquillitas intermittere currere alius exultare quaerere fuscina piscis alius hama blandiri convellere praeda repugnare","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1098","urn:cts:latinLit:phi0972.phi001:109.7","ecce etiam per antemna pelagia considere volucer quis texere harundo perire artifex tangere ille viscare illigare vimen deferre ad manus tollere plumare aurare volitare pinna per mare inanis spumare torquere","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.983815028901734","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"1099","urn:cts:latinLit:phi0972.phi001:109.8","iam lichas redire ego in gratia coepere iam tryphaena gitona extra pars potio spargere cum eumolpus et ipse vinum solvere dicere velle in calvus stigmosus iaculari donec consumere frigidus urbanitas redire ad carmen suus coepere capillus elegidarion dicere","0.000985221674876847","0.198029556650246","0.395073891625616","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.0502463054187192","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.345812807881773","0.000985221674876847"
"1100","urn:cts:latinLit:phi0972.phi001:109.9.1","quis solus forma decus esse caedere capillus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.237209302325581"
"1101","urn:cts:latinLit:phi0972.phi001:109.9.2","vernare come tristis abigere hiemps","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606"
"1102","urn:cts:latinLit:phi0972.phi001:109.9.3","nunc umbra nudare suus iam tempus maerere","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1103","urn:cts:latinLit:phi0972.phi001:109.9.4","area attritus ridere adultus pila","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1104","urn:cts:latinLit:phi0972.phi001:109.9.5","o fallax nasci deus quis prae dare","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1105","urn:cts:latinLit:phi0972.phi001:109.9.6","aetas noster gaudium prae rapere","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1106","urn:cts:latinLit:phi0972.phi001:109.9.7","infelix modus crinis nitere","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606"
"1107","urn:cts:latinLit:phi0972.phi001:109.9.8","phoebus pulcher et soror phoebus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1108","urn:cts:latinLit:phi0972.phi001:109.9.9","at nunc levis aere vel rotundus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767"
"1109","urn:cts:latinLit:phi0972.phi001:109.9.10","hortus tuber quis creare unda","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1110","urn:cts:latinLit:phi0972.phi001:109.9.11","ridere fugere et timere puella","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1111","urn:cts:latinLit:phi0972.phi001:109.9.12","ut mors citus venire credere","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1112","urn:cts:latinLit:phi0972.phi001:109.9.13","scire iam caput perire pars","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1113","urn:cts:latinLit:phi0972.phi001:110.1","multus velle proferre credere et ineptus praeterire cum ancilla tryphaenae gitona in pars navis infra ducere corymbion domina puer adornare caput","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.293203883495146","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553"
"1114","urn:cts:latinLit:phi0972.phi001:110.2","immo supercilium etiam proferre de pyxis scire iacere lineamentum sequi totus ille forma suus reddere","0.00240963855421687","0.00240963855421687","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"1115","urn:cts:latinLit:phi0972.phi001:110.3","agnoscere tryphaena verus gitona lacrima turbare tu prae bonus fidere puer basium dare","0.00273972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726"
"1116","urn:cts:latinLit:phi0972.phi001:110.4","ego etiam sium reponere in pristinus decorare puer gaudere abscondere tamen frequens vultus intellegere ego non tralaticius deformitas esse insignire quis alloquium dignus nere lichas quidem credere","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.217204301075269","0.432258064516129","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1117","urn:cts:latinLit:phi0972.phi001:110.5","sed hic tristitia idem ille succurrere ancilla sevocare ego non parvus decorare exornare capillamentum immo commendatus vultus enitere quia flavus corymbion esse","0.13972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1118","urn:cts:latinLit:phi0972.phi001:110.6","ceterus eumolpos et periclitari advocare et praesens concordia auctare nere silere sinere fabula hilaritas multus in muliebris levitas coepere iactare","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.432258064516129","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1119","urn:cts:latinLit:phi0972.phi001:110.7","quis facilis adamare quis citus etiam filius oblivisci nullus esse femina tam pudicus quis non peregrinus libido usque ad furor avertere nec se tragoedia vetus curare aut nomen saeculum noscere sed res suus memoria facere quis exponere se esse sium velle audire","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.4935960591133","0.148768472906404","0.000985221674876847","0.000985221674876847","0.296551724137931","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.0502463054187192","0.000985221674876847","0.000985221674876847","0.000985221674876847"
"1120","urn:cts:latinLit:phi0972.phi001:110.8","convertere igitur omnis in se vultus auris sic ordiri esse","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1121","urn:cts:latinLit:phi0972.phi001:111.1","matrona quidam ephesi tam noscere esse pudicitia ut vicinus quis gens femina ad spectaculum suus evocare","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726"
"1122","urn:cts:latinLit:phi0972.phi001:111.2","hic ergo cum vir efferre non continere vulgare morus funus pati prosequi crinis aut nudare pectus in conspicere frequentia plangere in conditorium etiam prosequi esse defungi ponere in hypogaeos graeco morus corpus custodire ac flere totus nox dies coepere","0.00103626943005181","0.00103626943005181","0.415544041450777","0.00103626943005181","0.00103626943005181","0.260103626943005","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.311917098445596","0.00103626943005181","0.00103626943005181"
"1123","urn:cts:latinLit:phi0972.phi001:111.3","sic afflictare se ac mors inedia persequi non parere posse abducere non propinquus magistratus ultra repellere abire complorare singularis exemplum femina ab omnis quintus iam dies sinere alimentum trahere","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.621238938053097","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1124","urn:cts:latinLit:phi0972.phi001:111.4","assidere aeger fidus ancilla simul et lacrima commodare lugere et quotienscunque deficere ponere in monumentum lumen renovare","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.681553398058252","0.00194174757281553","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1125","urn:cts:latinLit:phi0972.phi001:111.5","unus igitur in totus civitas fabula esse solus ille affulgere verus pudicitia amor exemplum omnis ordo homo confiteri cum interim imperare provincia latro iubere crux affigere secundus ille casula in quis recens cadaver matrona deflere","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.246625766871166","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.676073619631902","0.00122699386503067","0.00122699386503067"
"1126","urn:cts:latinLit:phi0972.phi001:111.6","prope ergo nox cum miles quis crux asservare nere quis ad sepelire corpus detrahere notare se et lumen inter monumentum clarus fulgere et gemere lugere audisset vitium gens humanus concupiscere scire quis aut quis facere","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.347976878612717","0.00115606936416185","0.579190751445087","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.0589595375722543","0.00115606936416185","0.00115606936416185"
"1127","urn:cts:latinLit:phi0972.phi001:111.7","descendere igitur in conditorium videre pulcher mulier prae quasi quidam monstrare inferna imago turbare subsistere","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.681553398058252","0.00194174757281553","0.00194174757281553"
"1128","urn:cts:latinLit:phi0972.phi001:111.8","deinde ut et corpus iacere conspicere et lacrima considerare facies unguis secare reri scilicet is quis esse desiderium extinguere non posse femina pati afferre in monumentum cenula suus coepere hortare lugere nere perseverare in dolor supervacuus ac nihil proesse gemere pectus diducere omnis idem esse exire sed et idem domicilium et ceterus quis exulcerare mens ad sanitas revocare","0.142049469964664","0.000706713780918728","0.318727915194346","0.000706713780918728","0.000706713780918728","0.000706713780918728","0.495406360424028","0.000706713780918728","0.000706713780918728","0.0360424028268551","0.000706713780918728","0.000706713780918728","0.000706713780918728","0.000706713780918728","0.000706713780918728"
"1129","urn:cts:latinLit:phi0972.phi001:111.9","at ille ignoscere consolatio percutere lacerare vehemens pectus rumpere crinis super corpus iacentisimposuit","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1130","urn:cts:latinLit:phi0972.phi001:111.10","non recedere tamen miles sed idem exhortatio temptare dare muliercula cibus dare ancilla vinum certus ab is odorus corrumpere prae ipse porrigere ad humanitas invitare vincere manus deinde reficere potio et cibus expugnare domina pertinacia coepere","0.00103626943005181","0.311917098445596","0.00103626943005181","0.467357512953368","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.208290155440415","0.00103626943005181","0.00103626943005181"
"1131","urn:cts:latinLit:phi0972.phi001:111.11","et quis proesse inquit hic tu sium solvere inedia esse sium tu vivere sepelire sium antequam fari poscere indemnatus spiritus effundere","0.539784946236559","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1132","urn:cts:latinLit:phi0972.phi001:111.12","is cinis aut manes credere sentire sepelire velle tu reviviscere velle discutere muliebris error quis diu licere lux commodus frui ipse tu iacere corpus admonere debere ut vivere","0.0666666666666667","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.262745098039216","0.654901960784314","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"1133","urn:cts:latinLit:phi0972.phi001:111.13","nemo invitus audire cum cogere aut cibus sumere aut vivere itare mulier aliqui dies abstinere siccare pati esse frangere pertinacia suus nec parvus avidus replere se cibus quis ancilla quis prae vincere esse","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.219672131147541","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.492896174863388","0.00109289617486339","0.27431693989071"
"1134","urn:cts:latinLit:phi0972.phi001:112.1","ceterus scire quis plerumque solere temptare humanus satietas quis blanditia impetrare miles ut matrona velle vivere idem etiam pudicitia is aggredi esse","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.798230088495575","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478"
"1135","urn:cts:latinLit:phi0972.phi001:112.2","nec deformis aut infacundus iuvenis castus videre conciliare gratia ancilla ac subindere dicere","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1136","urn:cts:latinLit:phi0972.phi001:112.2.1","placere etiam pugnare amor","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606"
"1137","urn:cts:latinLit:phi0972.phi001:112.2.2","nec venire in mens quis considere arva quis diu morare nere hic quidem pars corpus mulier abstinere victor miles uter persuadere","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.584466019417476","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922"
"1138","urn:cts:latinLit:phi0972.phi001:112.3","iacere ergo unus non tantus ille nox quis nuptiae facere sed posterare etiam ac tertius dies praecludere videlicet conditorium foris ut quisquis ex noscere ignoscere ad monumentum venire putare expirasse super corpus vir pudicus uxor","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.307975460122699","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.614723926380368","0.00122699386503067","0.00122699386503067"
"1139","urn:cts:latinLit:phi0972.phi001:112.4","ceterus delectare miles et formare mulier et secretus quisquis bonus per facultas posse coemere et prae statim nox in monumentum ferre","0.754838709677419","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1140","urn:cts:latinLit:phi0972.phi001:112.5","itare unus cruciarius parere ut videre laxare custodire detrahere nox pendere supra mandare officium","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086","0.754838709677419","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1141","urn:cts:latinLit:phi0972.phi001:112.6","at miles circumscribere dum desidere ut posterare dies videre unus sinere cadaver crux vereri supplicium mulier quis accidere exponere nec se exspectare iudex sententia sed gladium ius dicere ignavia suus commodare ergo ille perire locus et fatalis conditorium familiaris ac vir facere","0.0502463054187192","0.000985221674876847","0.247290640394089","0.247290640394089","0.0502463054187192","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.395073891625616","0.000985221674876847","0.000985221674876847"
"1142","urn:cts:latinLit:phi0972.phi001:112.7","mulier non parvus misericors quis pudicus nere iste inquit deus sinere ut idem tempus duo ego carus homo duo funus spectare malus mori impendere quis vivus occidere","0.211188811188811","0.0013986013986014","0.490909090909091","0.0013986013986014","0.0713286713286713","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.211188811188811","0.0013986013986014","0.0013986013986014"
"1143","urn:cts:latinLit:phi0972.phi001:112.8","secundus hic oratio iubere ex arca corpus mariti suus tollere at ille quis vacare crux affigere uti esse miles ingenium prudens femina posterare dies populus mirare esse quis ratio mori ire in crux","0.232369942196532","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.463583815028902","0.290173410404624","0.00115606936416185"
"1144","urn:cts:latinLit:phi0972.phi001:113.1","ridere excipere fabula nauta et erubescere non mediocris tryphaena vultus suus super cervix gitonis amabilis ponere","0.00240963855421687","0.00240963855421687","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506"
"1145","urn:cts:latinLit:phi0972.phi001:113.2","at non lichas ridere sed iratus commovere caput sium iustus inquit imperare esse debere pater familia corpus in monumentum referre mulier affigere crux","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.652032520325203","0.0016260162601626","0.0016260162601626"
"1146","urn:cts:latinLit:phi0972.phi001:113.3","non dubius redire in animus hedyle expilare libidinosus migratio navigium","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1147","urn:cts:latinLit:phi0972.phi001:113.4","sed nec foedus verbum permittere meminisse nec hilaritas quis occupare mens dare iracundia locus","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1148","urn:cts:latinLit:phi0972.phi001:113.5","ceterus tryphaena in gremium gitonis ponere modus implere osculum pectus interdum concinnare spoliare crinis vultus","0.00176991150442478","0.00176991150442478","0.886725663716814","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1149","urn:cts:latinLit:phi0972.phi001:113.6","ego maestus et impatiens foedus noscere non cibus non potio capere sed obliquus trux oculus uter spectare","0.00194174757281553","0.487378640776699","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1150","urn:cts:latinLit:phi0972.phi001:113.7","omnis ego osculum vulnerare omnis blanditia quascunque mulier libidinosus fingere nec tamen adhuc scire uter maga puer irasci quis amicus ego auferre an amicus quis puer corrumpere uter inimicus oculus meus et captivitas praeterire tristis","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.820765027322404","0.00109289617486339","0.00109289617486339","0.165027322404372","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"1151","urn:cts:latinLit:phi0972.phi001:113.8","accedere huc quis nere tryphaena ego alloqui tanquam familiaris et aliquando gratus se amator nec giton ego aut tralaticius propinatio dignus iudicare aut quis parvus esse sermo communis vocare credere vereri nere inter initiare coire gratia recens cicatrix rescindere","0.00103626943005181","0.00103626943005181","0.674611398963731","0.00103626943005181","0.0528497409326425","0.00103626943005181","0.00103626943005181","0.260103626943005","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181"
"1152","urn:cts:latinLit:phi0972.phi001:113.9","inundare pectus lacrima dolor parare gemere suspirium tegere anima paene submovit","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"1153","urn:cts:latinLit:phi0972.phi001:113.10","in pars voluptas temptare admittere nec dominus supercilium induere sed amicus quaerere obsequium","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
