"","hostis_spes_signum_pugno_video_salus_clamor","hostis_eques_Caesar_silva_agmen_interfacio_legio","legio_Caesar_Ipse_proficiscor_tres_Gallia_hiberna","fodio_murus_vallus_agger_altitudo_pedum_autem","hostis_sino_salus_modus_posse_diligens_posset","Caesar_nox_posterus_oppugno_ante_iubet_timor","legio_hostis_cohors_proximus_impedimentum_Caesar_agmen","dico_Caesaris_vita_gravis_senatus_sententia_Aedui","apud_frater_gratia_senatus_jus_ager_Haeduorum","bellum_accipio_quantus_discedo_Caesar_Romanorum_nihil","sino_hostis_resisto_sub_labor_armo_cado","hostis_legio_alter_Caesar_ubi_acies_uter","frumentum_provincia_transeo_aedificium_ager_prohibeo_autem","palus_natura_munio_prior_sic_paro_celeriter","Caesar_obsideo_colloquium_Gallia_ito_impero_Caesaris","certus_passus_supra_fio_circito_demonstravimus_dis","totus_princeps_imperium_concilium_singulus_sunt_Hi","passus_circito_spatium_nox_ibi_contineo_amplus","annus_ager_frumentum_inopia_for_ratio_Haec","esset_C_video_ibi_Ad_alter_quisquam","hostis_circito_tempestas_portus_insula_aestus_passus","nitor_Gallorum_capio_nihil_Caesar_legio_subeo","quidem_fortuna_hostis_volo_littera_adeo_fio","murus_telum_consuetudo_manus_intro_ante_adeo","Rhenum_transeo_Caesar_Germanorum_trans_domus_Germanos"
"manus",0.00954637687080388,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00177096666725114,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,0.00905580271448251,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,0.00748179264746091,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,0.00273853745831187,0.00554008985419365,2.82637573839066e-05,0.0180042539168988,3.03204875534399e-05
"pugno",0.0149936675246149,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.0087846960425032,0.000991619840174214,0.00403363368184463,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,0.00354618256969071,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,0.00278382624514209,2.82637573839066e-05,0.00901710553907912,3.03204875534399e-05
"annus",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00440111518297067,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,0.0414916668895963,0.0150624641207184,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"dico",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.000894250495344637,1.94435262779258e-05,2.00678292629086e-05,0.0262644076336839,0.00849018653003324,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,0.0131720494370204,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,0.00306236924289743
"impero",1.36182266345277e-05,1.66719461162702e-05,0.0111604464178567,1.76115249819482e-05,1.75343234381301e-05,0.00779685403744823,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,0.0118633231512396,2.39057158566613e-05,0.0195456431029013,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"murus",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,0.019390289005125,1.75343234381301e-05,0.0019637961540705,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,0.00136068941597076,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.0329828345465984,3.03204875534399e-05
"paucus",1.36182266345277e-05,0.00918624231006485,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,0.00779685403744823,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,0.0036846343427442,0.00872461534637469,2.60206604043611e-05,0.00402870787865852,0.0120649527834996,0.00822831524561931,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"signum",0.0170364015197941,0.0033510611693703,1.71435428845725e-05,1.76115249819482e-05,0.00440111518297067,1.94435262779258e-05,0.0030302422186992,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,0.0117658110424837,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"provincia",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00264768283915765,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,0.0116660667781753,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,0.0284388245601572,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,0.0109619747956589,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"acies",0.00954637687080388,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,1.94435262779258e-05,0.00503702514499007,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,0.0246823700711585,2.36792877270252e-05,0.00600033468002199,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"apud",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,0.00736915034326384,0.020135080773221,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,0.00499614724963337,0.00653118576149463,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,0.0138088806813484,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"bello",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00966141221440971,1.94435262779258e-05,2.00678292629086e-05,0.0105183598916672,2.11725349876141e-05,0.0113141076308123,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,0.00241447730152279,2.44015519387033e-05,2.48564539782755e-05,0.00653118576149463,2.66801846268776e-05,0.00938979695567267,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"contra",1.36182266345277e-05,0.0100198396158784,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,0.0019637961540705,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.00118657081035807,2.34846527794087e-05,0.0106793587648884,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,0.0123288045706788,0.00544996068436322,0.0110526170722968,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"facilis",0.00341817488526644,1.66719461162702e-05,1.71435428845725e-05,0.00618164526866381,0.00790797987059669,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.00816639910658198,2.34846527794087e-05,0.00120764367407828,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,0.0130363508625849,2.66801846268776e-05,2.67515582782697e-05,0.00822831524561931,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"complures",1.36182266345277e-05,0.0125206315333189,1.71435428845725e-05,1.76115249819482e-05,0.00703126369869019,1.94435262779258e-05,0.00503702514499007,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,0.00246455674580903,0.00126767915289205,0.00262808670084047,2.66801846268776e-05,0.0147401086113266,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"Itaque",1.36182266345277e-05,1.66719461162702e-05,0.00516020640825633,1.76115249819482e-05,0.00440111518297067,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.0116563132546939,2.34846527794087e-05,0.0106793587648884,2.39057158566613e-05,2.44015519387033e-05,0.00623896994854714,2.60206604043611e-05,2.66801846268776e-05,0.00136432947219176,0.0109619747956589,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"telum",0.0122700221977094,1.66719461162702e-05,1.71435428845725e-05,0.00882337401595604,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.0239956861687786,3.03204875534399e-05
"timor",1.36182266345277e-05,0.0108534369216919,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,0.0116855592930334,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,0.00679749779815271,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,0.00600033468002199,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,0.0110526170722968,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"adeo",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00352439901106416,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.0035131802424327,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,0.00246455674580903,0.00499614724963337,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,0.00549465569557967,2.71142322605135e-05,0.00691822165871944,0.0155733303185325,0.0150085377909589,3.03204875534399e-05
"fio",1.36182266345277e-05,0.00918624231006485,1.71435428845725e-05,1.76115249819482e-05,0.00440111518297067,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,0.0211528423355124,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,0.0141601424493372,2.99571612593991e-05,3.03204875534399e-05
"nihil",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00352439901106416,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,0.0135724125471421,2.32660943207464e-05,2.34846527794087e-05,0.00475953683313206,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,0.0179432760949257,2.82637573839066e-05,0.0150085377909589,3.03204875534399e-05
"quantus",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,0.0053010690195664,1.75343234381301e-05,1.94435262779258e-05,0.00102345929240834,2.0994730322689e-05,2.11725349876141e-05,0.0214764797542964,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,0.00958619205852119,2.44015519387033e-05,2.48564539782755e-05,0.00262808670084047,0.00269469864731464,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,0.00691822165871944,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"quidem",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.0139829226867686,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,0.00403948530001873,2.73365955003964e-05,2.71142322605135e-05,0.00416195804966787,0.0353579604872672,2.99571612593991e-05,3.03204875534399e-05
"salus",0.0136318448611622,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.0166751415896618,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,0.00523015274127657,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"ubi",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00615454752678368,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.00467648495847002,0.0258566027101289,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,0.00136068941597076,0.00270190738610524,2.73365955003964e-05,0.00951709552344025,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"recipio",1.36182266345277e-05,0.0108534369216919,1.71435428845725e-05,1.76115249819482e-05,0.00527783135487717,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.00583978967450734,2.34846527794087e-05,0.00949539437853709,0.00480504888718893,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.00901710553907912,3.03204875534399e-05
"relinquo",0.00682273154389835,1.66719461162702e-05,0.00516020640825633,1.76115249819482e-05,1.75343234381301e-05,1.94435262779258e-05,0.00403363368184463,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.0093297038226193,0.015288508959395,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.00152781522422935,3.03204875534399e-05
"discedo",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,0.0192181748379666,2.32660943207464e-05,2.34846527794087e-05,0.0142312519239421,0.0107814778513543,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,0.00136432947219176,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.00302567328719931,3.03204875534399e-05
"iubet",1.36182266345277e-05,0.00751904769843784,0.0103032692736281,1.76115249819482e-05,1.75343234381301e-05,0.0126577356069297,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,0.00241447730152279,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,0.0068056722973889,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"peto",0.00750364287562474,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00615454752678368,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,0.0146653327151607,2.48564539782755e-05,0.0117353178423668,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,0.00285463949577457,2.99571612593991e-05,3.03204875534399e-05
"Quod",1.36182266345277e-05,0.0100198396158784,1.71435428845725e-05,1.76115249819482e-05,0.00966141221440971,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,0.0116660667781753,2.2583049163298e-05,0.00700309439054466,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,0.00138282584528619,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"sub",0.00273726355354006,1.66719461162702e-05,1.71435428845725e-05,0.000898187774079358,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,0.0163095321188432,2.34846527794087e-05,2.36792877270252e-05,0.00121919150868973,2.44015519387033e-05,0.00996743804528846,0.00653118576149463,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,0.0108728071364659,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"vallus",0.00750364287562474,1.66719461162702e-05,1.71435428845725e-05,0.0185097127560275,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,0.00136068941597076,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.012012821665019,3.03204875534399e-05
"advenio",0.00341817488526644,0.0100198396158784,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,0.00488032509575937,2.00678292629086e-05,2.0994730322689e-05,0.00637293303127183,2.2583049163298e-05,0.00118657081035807,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,0.00490471193967936,0.00872461534637469,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"agmen",0.00273726355354006,0.0141878261449459,1.71435428845725e-05,1.76115249819482e-05,1.75343234381301e-05,1.94435262779258e-05,0.0190845056290261,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"ibi",1.36182266345277e-05,1.66719461162702e-05,0.00516020640825633,0.00265934027227418,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,0.0187028094234412,2.67515582782697e-05,0.0218966129958175,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,0.00152781522422935,3.03204875534399e-05
"spatium",0.00477999754871921,1.66719461162702e-05,1.71435428845725e-05,0.00882337401595604,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,0.021370827886129,2.67515582782697e-05,2.73365955003964e-05,0.00951709552344025,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"uter",0.00273726355354006,1.66719461162702e-05,1.71435428845725e-05,0.0053010690195664,1.75343234381301e-05,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,0.0176369742373359,0.00120764367407828,0.00719562047285506,0.00734486713354969,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,0.00276099614554003,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"contineo",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,0.00177876402317677,0.00703126369869019,1.94435262779258e-05,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,0.00978502232742002,2.48564539782755e-05,2.60206604043611e-05,0.0187028094234412,2.67515582782697e-05,2.73365955003964e-05,0.00951709552344025,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"post",1.36182266345277e-05,1.66719461162702e-05,1.71435428845725e-05,1.76115249819482e-05,0.00440111518297067,1.94435262779258e-05,0.014067548313299,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,0.0112102607442022,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,2.73365955003964e-05,0.00273853745831187,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,0.0136745398866014
"regio",1.36182266345277e-05,1.66719461162702e-05,0.00858891498517084,1.76115249819482e-05,1.75343234381301e-05,0.0019637961540705,2.00678292629086e-05,0.00212046776259159,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,0.00523015274127657,0.0147007817294096,2.67515582782697e-05,0.0136956343456986,2.71142322605135e-05,2.75626360905157e-05,2.82637573839066e-05,2.99571612593991e-05,3.03204875534399e-05
"conficio",0.00069452955836091,1.66719461162702e-05,0.00687456069671358,1.76115249819482e-05,1.75343234381301e-05,0.00876903035134452,2.00678292629086e-05,2.0994730322689e-05,2.11725349876141e-05,2.2583049163298e-05,2.32660943207464e-05,2.34846527794087e-05,2.36792877270252e-05,2.39057158566613e-05,2.44015519387033e-05,2.48564539782755e-05,2.60206604043611e-05,2.66801846268776e-05,2.67515582782697e-05,0.0164292938957382,2.71142322605135e-05,2.75626360905157e-05,0.0113337667109466,2.99571612593991e-05,3.03204875534399e-05
