"","identifier","text","serere_velle_amplus_fuit_aliqui_honestus_onerare","habinnas_mirare_coepit_rogare_post_scintilla_cena","ingens_ponere_aureus_dexter_argenteus_sequi_extra","oportet_velle_subire_signum_ludere_subindere_aqua","summam_nescire_solere_pro_sunt_longus_aurum","mihi_agamemnon_ire_hodie_littera_narrare_credere","tuus_curabo_quare_licere_iratus_vivere_sunt","itare_circare_porcus_crescere_esset_munus_piscis","trimalchionis_amat_caput_nolle_amphora_cervix_deinde","porcus_cocus_titulus_maga_noster_quid_homuncio","deinde_ante_ubi_vestimentum_bellus_monumentum_respicere","fecit_centum_accipere_aper_liber_assare_culter","unquam_oculus_mori_fuit_propter_fors_beneficium","balneum_ovum_tres_aere_circumferre_ebrius_caldus","planus_agere_quemadmodum_sestertius_tuus_genius_accipere","medius_terra_scilicet_mater_postquam_facio_tangere","noscere_dius_facit_ideo_domus_caelus_adhuc","pars_verus_currere_quattuor_notare_magister_fit","an_gallus_lana_cocus_argenteus_lucerna_potio","supra_mulier_unguentum_ubi_locus_hinc_ludus"
"284","urn:cts:latinLit:phi0972.phi001:55.3.3"," quare dare ego vinum falerna, puer.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143"
"285","urn:cts:latinLit:phi0972.phi001:55.4","ab hic epigramma coepere poeta esse mentire diu supra carmen penes mopsum thracem memorare esse dare trimalchio","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182"
"286","urn:cts:latinLit:phi0972.phi001:55.5","rogare inquit """"""""magister, quis putare inter ciceronem et publilium interesse? ego alter putare disertus fuisse, alter honestiorem. quis enim hic bonus dicere potest?","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455"
"287","urn:cts:latinLit:phi0972.phi001:55.6.1","luxuria rictus martis marcere moenia.","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"288","urn:cts:latinLit:phi0972.phi001:55.6.2","tuus palare claudere pavo pascere","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"289","urn:cts:latinLit:phi0972.phi001:55.6.3","plumare amicire aureus babylonico,","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"290","urn:cts:latinLit:phi0972.phi001:55.6.4","gallina tu numidica, tu gallus spado;","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647"
"291","urn:cts:latinLit:phi0972.phi001:55.6.5","ciconia etiam, gratus peregrinus hospita","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"292","urn:cts:latinLit:phi0972.phi001:55.6.6","pietaticultrix gracilipes crotalistria,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"293","urn:cts:latinLit:phi0972.phi001:55.6.7","avis exul hiemis, titulus tepidus temporis,","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"294","urn:cts:latinLit:phi0972.phi001:55.6.8","nequitia nidum in caccabus facere modo.","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"295","urn:cts:latinLit:phi0972.phi001:55.6.9","quis margarita carum tibi, baca indicam?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143"
"296","urn:cts:latinLit:phi0972.phi001:55.6.10","an ut matrona ornataphaleris pelagia","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143"
"297","urn:cts:latinLit:phi0972.phi001:55.6.11","tollere pes indomitus in stratum extraneo?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143"
"298","urn:cts:latinLit:phi0972.phi001:55.6.12","zmaragdus ad quis res viridem, pretiosus vitrum?","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"299","urn:cts:latinLit:phi0972.phi001:55.6.13","quis carchedonios optare ignere lapideos,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"300","urn:cts:latinLit:phi0972.phi001:55.6.14","nisi ut scintillare probitas e carbunculis?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"301","urn:cts:latinLit:phi0972.phi001:55.6.15","aequus esse induere nubere venire textilem,","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"302","urn:cts:latinLit:phi0972.phi001:55.6.16","palam prostare nudus in nebula linea?'","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"303","urn:cts:latinLit:phi0972.phi001:56.1","quis autem inquit putamussecundum littera difficilis esse artificium? ego putare medicus et nummularium:","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"304","urn:cts:latinLit:phi0972.phi001:56.2","medicus, quis scire quis homuncio intrare praecordia suus habere et quando febrire veniat,","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"305","urn:cts:latinLit:phi0972.phi001:56.3","etiam sium ille odire pessime, quis ego iubere saeps anatina parari; nummularius, quis per argentum aes videt.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"306","urn:cts:latinLit:phi0972.phi001:56.4","nam mutus bestia laboriosus bos et oves: boves, quis beneficium panis manducamus; oves, quis lana ille ego gloriosus faciunt.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.471875","0.003125","0.315625","0.003125"
"307","urn:cts:latinLit:phi0972.phi001:56.5","et facinus indignum, aliquis ovillus esse et tunica habet.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"308","urn:cts:latinLit:phi0972.phi001:56.6","apis enim ego divinare bestia puto, quis mel vomunt, etiam sium dicere ille a io afferre; ideo autem pungunt, quia ubicunque dulcis est, ibis et acidus invenies.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125"
"309","urn:cts:latinLit:phi0972.phi001:56.7","iam etiam philosophus de negotium deiciebat, cum pittacium in scyphus circumferre coeperunt,","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182"
"310","urn:cts:latinLit:phi0972.phi001:56.8","puer super hic ponere officium apophoretus recitavit. argentum sceleratum: afferre esse perna, super quis acetabulum esse posita. cervical: offla collare afferre est. serisapia et contumelia: xerophagi ex sapa dare esse et contus cum malo.","0.24047619047619","0.00238095238095238","0.716666666666667","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"311","urn:cts:latinLit:phi0972.phi001:56.9","porrum et persica: flagellum et culter accepit; passer et muscarium: uva pandere et mel atticum. cenatoria et forensia: offla et tabulare accepit. canale et pedale: lepus et soleum esse allata. muraena et littera: mus cum rana alligare fascis beta accepit. diu risimus:","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.184146341463415","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.428048780487805","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.367073170731707","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"312","urn:cts:latinLit:phi0972.phi001:56.10","sexcenta huiusmodi fuerunt, quis iam excidere memoria meae.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"313","urn:cts:latinLit:phi0972.phi001:57.1","ceterus ascyltos, intemperans licentiae, cum omnis tollere manus eludere et usque ad lacrimare rideret, unus ex conlibertis trimalchionis excanduit, is ipse quis supra ego discumbebat, et","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"314","urn:cts:latinLit:phi0972.phi001:57.2","quis ridere inquit vervex? an tu non placere lautitia dominus mei? tu enim beatus esse et convivare bonus soles. itare tutela hic locus habere propitiam, ut ego sium secundus ille discumberem, iam ille balare duxis sem.","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.543243243243243","0.0027027027027027"
"315","urn:cts:latinLit:phi0972.phi001:57.3","bellus pomum, quis ridere alios; larifuga nescire quis, nocturnus, quis non valere lotium suum. ad summam, sium circumminxero illum, nescire quis fugiat. non mehercules solere citus fervere, sed in mollis carnis vermis nascuntur.","0.0894736842105263","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.703508771929825","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.0894736842105263","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.0894736842105263"
"316","urn:cts:latinLit:phi0972.phi001:57.4","ridet. quis habere quis rideat? numquid pater fetus emere lamna? eques romanus es: et ego regere filius. 'quare ergo servivisti?' quia ipse ego dare in servitus et malle civis romanus esse quis tributarius. et nunc sperare ego sic vivere, ut nere iocus sim.","0.386538461538462","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.578846153846154","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"317","urn:cts:latinLit:phi0972.phi001:57.5","homo inter homo sum, caput aperire ambulo; assare aerarium nere debeo; constitutum habere nunquam; nemo ego in forare dicere reddere quis debes.'","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"318","urn:cts:latinLit:phi0972.phi001:57.6","glebula emi, lamellula paravi; viginti venter pascere et canem; contubernalis meus redemi, nere quis in sinus ille manus tergeret; millus denarius pro caput solvi; sevir gratus facere sum; spero, sic moriar, ut mori non erubescam.","0.00192307692307692","0.290384615384615","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.386538461538461","0.194230769230769","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"319","urn:cts:latinLit:phi0972.phi001:57.7","tu autem tam laboriosus es, ut post tu non respicias? in alius peduclus vides, in tu ricinus non vides. tu solus ridiclei videmur; ","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"320","urn:cts:latinLit:phi0972.phi001:57.8","ecce magister tuus, homo magnus natus: placere illi. tu lacticulosus, nec mu nec ma argutas, vasus fictilis, immo lorus in aqua, lentior, non melior.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238"
"321","urn:cts:latinLit:phi0972.phi001:57.9","tu beatus es: bis prande, bis cena. ego fides meus malus quis thesauros. ad summam, quisquam ego bis poposcit? annus quadraginta servivi; nemo tamen sciit, uter servus esse an liber. et puer capillatus in hic colonia veni; adhuc basilica non esse facta.","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.184146341463415","0.367073170731707","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.245121951219512","0.00121951219512195","0.0621951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.123170731707317","0.00121951219512195"
"322","urn:cts:latinLit:phi0972.phi001:57.10","dare tamen operam, ut dominus serere facerem, homo maiiesto et dignitosso, quis pluere esse unguis, quis tu totus es. et habere in domo, quis ego pes opponere hic illac; tamen - genius ille gratia - enatavi.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"323","urn:cts:latinLit:phi0972.phi001:57.11","hic esse verus athla; nam in ingenuus nasci tam facile esse quis accedere istoc.' quis nunc stupere tanquam hircus in ervilia?","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333"
"324","urn:cts:latinLit:phi0972.phi001:58.1","post hic dicere giton, quis ad pes stabat, ridere iam diu compressus etiam indecens effudit. quis cum animadvertere adversarius ascylti, flectere convicium in puer et","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"325","urn:cts:latinLit:phi0972.phi001:58.2","tu autem inquit  etiam tu rides, caepa cirrata? io saturnalia, rogo, mensa december est? quando vicesimus numerasti? nescire quis faciat, crux offla, corvos cibaria. curabo, iam tu iovis iratus sit, et ire quis tu non imperat.","0.00212765957446809","0.00212765957446809","0.108510638297872","0.00212765957446809","0.214893617021277","0.00212765957446809","0.640425531914894","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"326","urn:cts:latinLit:phi0972.phi001:58.3","itare satur panis fiam, ut ego iste conliberto meus dono; alioquin iam tu depraesentiarum reddidissem. bonus ego habemus, at ire nugae, quis tu non imperant. planus qualis dominus, talis et servus.","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"327","urn:cts:latinLit:phi0972.phi001:58.4","vix ego teneo, nec esse nasci caldicerebrius, sed cum coepi, mater meus dupundius non facio. recte, videre tu in publicum, mus, immo terra tuber:","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.954761904761905","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"328","urn:cts:latinLit:phi0972.phi001:58.5","nec sursum nec deorsum non cresco, nisi dominus tuus in ruta folium non conieci, nec tu parsero, licere mehercules iovem olympium clames. curabo, longus tu esse comula iste besalis et dominus dupunduarius.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.628125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125"
"329","urn:cts:latinLit:phi0972.phi001:58.6","recte, venire sub dentem: aut ego non ego novi, aut non deridebis, licere barba aureus habeas.","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"330","urn:cts:latinLit:phi0972.phi001:58.7","athana tu iratus sit, curabo, et quis tu prae deurode fecit. non discere geometrias, critica et alogia nenias, sed lapidarius littera scio, pars centum dicere ad aes, ad pondus, ad nummum.","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.290384615384615","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.675","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"331","urn:cts:latinLit:phi0972.phi001:58.8","ad summam, sium quis vis, ego et tu sponsiunculam: exi, deferre lamnam. iam scire pater tuus merces perdidisse, quivis et rhetorica scis. ecce'qui de ego longus venio, ferre venio?","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125"
"332","urn:cts:latinLit:phi0972.phi001:58.9","sol me.' dicere tibi, quis de ego currere et de locus non movetur; quis de ego crescere et parvus fit. curris, stupes, satagis, tanquam mus in matella.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238","0.597619047619047","0.00238095238095238","0.121428571428571"
"333","urn:cts:latinLit:phi0972.phi001:58.10","ergo aut tacere aut bonus nolle molestare, quis tu nasci non putat; nisi sium ego iudicare anulus buxeus curare, quis amicus tuus involasti.","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"334","urn:cts:latinLit:phi0972.phi001:58.11","occupo propitium. ire in foris et pecunia mutuemur: iam scire hic ferrum fides habere.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"335","urn:cts:latinLit:phi0972.phi001:58.12","vah, bellus res esse volpes uda. itare lucrum facere et itare bonus mori aut populus per exire meus iuret, nisi tu ubi toga perversare esse persecutus.","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.408108108108108","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"336","urn:cts:latinLit:phi0972.phi001:58.13","bellus res et iste, quis tu hic docet, mufrius, non magister. ego didicimus, dicere enim magister: 'sunt vester salva? regere domum; cave, circumspicias; cave, magnus maledicas. aut numerare mapalia:","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.640425531914894","0.00212765957446809","0.00212765957446809"
"337","urn:cts:latinLit:phi0972.phi001:58.14","nemo dupondius evadit.' ego, quis ego sic vides, propter artificium meus dius gratia ago.","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"338","urn:cts:latinLit:phi0972.phi001:59.1","coepere ascyltos respondere convicio, sed trimalchio delectare collibertus eloquens agere inquit scordalia de medio. suavis esse potius, et tu, hermeros, parcus adulescentulo. sanguen ille fervet, tu bonus esto.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.628125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125"
