"","camp_Caesar_enemy_cavalry_army_horse_some","enemy_while_slain_did_fighting_battle_weapons","Caesar_Aedui_hostages_people_did_brought_Gaul","Caesar_people_Roman_Ariovistus_Gaul_That_s","river_enemy_baggage_legions_place_two_army","state_among_most_influence_whose_has_man","Caesar_arms_ambassadors_hostages_Having_cavalry_town","soldiers_Vercingetorix_camp_Gauls_town_fortifications_every","corn_war_account_They_Romans_off_such","winter_quarters_war_Gaul_Ambiorix_legion_Labienus","town_wall_feet_rampart_night_works_made","war_states_Aedui_general_state_every_command","Gaul_Gauls_than_rest_territories_account_now","soldiers_legion_valour_centurions_most_only_command","Rhine_Germans_territories_war_army_Suevi_Treviri","ships_sea_Britain_war_back_island_ocean","legions_orders_soldiers_little_Caesar_sends_two","hill_legions_side_two_ground_mountain_front","Gaul_much_order_After_many_done_will","may_do_They_horses_even_every_most","even_time_safety_army_first_matters_Roman","soldiers_such_river_down_bridge_These_distance","country_thousand_Aedui_Arverni_cavalry_Vercingetorix_Bituriges","you_received_I_said_us_When_since","Helvetii_Province_Sequani_through_Allobroges_Rhone_Roman"
"strength",3.79175672088879e-06,0.00408641597880363,0.0006029794277607,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.0077517383466392,2.85469597487868e-05,0.00600358422939068,3.14663310258024e-05
"thither",3.79175672088879e-06,0.00357688780189544,1.18231260345235e-05,0.000637659414853714,1.28733264675592e-05,1.45815106445028e-05,0.00515191545574637,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00108211330362826,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,0.00382957139234086,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"Titurius",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.000802139037433155,0.012097293814433,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,0.00199683669434559,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.00128366473697458,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"watch",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00580587023686921,1.45815106445028e-05,1.46778218112432e-05,0.00237123115577889,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,0.00810998151571164,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"where",3.79175672088879e-06,0.000519718740446347,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,0.000800879396984925,1.57282164202579e-05,1.61082474226804e-05,0.000839782644492014,1.93124758594052e-05,1.97316495659037e-05,0.00891656781336497,0.00712979890310786,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"wounds",3.79175672088879e-06,0.00561500050952818,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,0.00298536971134836,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,0.00639002036659878,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"built",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.000802139037433155,1.61082474226804e-05,0.00742631318952742,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00850838107362614,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"compelled",3.79175672088879e-06,1.01905635381637e-05,0.00178529203121305,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,0.00394158291457286,1.57282164202579e-05,0.00243234536082474,1.64663263625885e-05,1.93124758594052e-05,0.00297947908445146,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.00505914925748804,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"concealed",0.00303719713343192,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.00100631412786109,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,0.00129837067209776,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"conference",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,0.0112653163290823,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"defend",0.00114131877298753,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00295024218405989,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,0.000984936268829664,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,0.0104838709677419,3.14663310258024e-05
"except",0.000382967428809768,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,0.00581305523368096,0.00100631412786109,1.97706603400554e-05,2.03128173877717e-05,0.00744748567791216,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,0.00317809943360604
"foot",0.0024684336252986,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00646407416945661,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"government",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.00511811023622047,0.00148246000293556,1.57035175879397e-05,1.57282164202579e-05,0.00726481958762887,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"hands",3.79175672088879e-06,0.00459594415571181,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,0.00660299687139799,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,0.00152329749103943,3.14663310258024e-05
"highest",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00387487126673532,0.00730533683289589,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,0.00301672640382318,3.14663310258024e-05
"home",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00065653964984552,0.00657626130067075,1.46778218112432e-05,1.57035175879397e-05,0.00158854985844605,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,0.00611415803371928,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"leave",3.79175672088879e-06,1.01905635381637e-05,0.0006029794277607,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00368413327462205,0.00158605527638191,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,0.00397390272835113,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.00757613893783035,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"longer",0.00133090660903196,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00237496067945895,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.00757613893783035,2.53613999492772e-05,0.00257128309572301,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"Province",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00065653964984552,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,0.0267778477029578
"signal",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,0.00237123115577889,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,0.0148477659153816,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"sudden",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00552060396351054,0.00243234536082474,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00108211330362826,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,0.00893584521384929,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"whether",0.000382967428809768,0.00255783144807908,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,0.00677867902665122,0.00297947908445146,0.00100830367734282,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"young",3.79175672088879e-06,0.00102924691735453,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.00657626130067075,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,0.00348890942698706,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00517640999227401,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"appear",0.000382967428809768,1.01905635381637e-05,0.00237644833293923,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.00199289660615627,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.0113516234583438,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"appeared",0.000951730936943086,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00473419314249764,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,0.00899044205495818,3.14663310258024e-05
"approach",3.79175672088879e-06,1.01905635381637e-05,0.00119413572948688,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.0102390688895879,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00260108163790883,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"authority",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.0109507144940216,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.00254215957714573,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"can",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.00243234536082474,1.64663263625885e-05,0.000984936268829664,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.0141900592325521,0.00288324293462746,2.9868578255675e-05,3.14663310258024e-05
"children",3.79175672088879e-06,1.01905635381637e-05,0.0006029794277607,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,0.00315640703517588,1.57282164202579e-05,1.61082474226804e-05,0.00248641528075086,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,0.011437991377124,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"consider",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00368413327462205,1.57035175879397e-05,0.00473419314249764,0.000821520618556701,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,0.00233364140480591,2.39923224568138e-05,2.51698968034231e-05,0.00382957139234086,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"difficulty",0.0024684336252986,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,0.00330973159888029,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"Eburones",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.00807023195876289,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,0.00712979890310786,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"engage",0.00189967011716528,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.000821520618556701,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,0.00763378138473244,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"formed",3.79175672088879e-06,1.01905635381637e-05,0.00119413572948688,1.25031257814454e-05,0.00323120494335736,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,0.00824962950765684,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"front",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0204174664107486,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
