"","identifier","text","ego_inquam_sum_tu_ille_Trimalchio_Et","sum_tu_aut_ego_inquam_ille_Quid","sum_neque_enim_sed_hic_suus_homo","ego_neo_quidem_meus_hic_ab_sed","inquam_ego_tu_hic_ille_sum_tam","ego_ille_hic_sum_puer_facio_is","neque_ergo_aut_hic_sed_possum_omnis","supo_manus_omnis_ille_totus_sui_atque","sum_ille_alter_de_habeo_sui_ego","suus_totus_manus_oculus_puer_Giton_autem","ego_sum_idem_manus_tamquam_do_is","sum_nos_ex_Trimalchio_jubeo_modus_suus","atque_pectus_malus_corpus_meus_dum_ante","jam_hic_sum_ipse_inter_facio_ab","atque_per_alius_totus_orbis_nox_furo"
"862","urn:cts:latinLit:phi0972.phi001:89.2.30","dorsum replevit, tumidus consurgo fretus","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304"
"863","urn:cts:latinLit:phi0972.phi001:89.2.31","unda resultat scissus tranquillus minor,","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304"
"864","urn:cts:latinLit:phi0972.phi001:89.2.32","qualis silentium nox remus sonus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233"
"865","urn:cts:latinLit:phi0972.phi001:89.2.33","longus refertur, cum premo classis mare","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606"
"866","urn:cts:latinLit:phi0972.phi001:89.2.34","pello marmor abies impono gemit.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"867","urn:cts:latinLit:phi0972.phi001:89.2.35","Respicimus: anguis orbis geminus fero","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515"
"868","urn:cts:latinLit:phi0972.phi001:89.2.36","ad saxum fluctus, tumidus qui pectus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767"
"869","urn:cts:latinLit:phi0972.phi001:89.2.37","ratis ut alo latus spuma agunt.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515"
"870","urn:cts:latinLit:phi0972.phi001:89.2.38","Dat cauda sonitum, liber pontus juba","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304"
"871","urn:cts:latinLit:phi0972.phi001:89.2.39","consentio luminibus, fulmineus jubar","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385"
"872","urn:cts:latinLit:phi0972.phi001:89.2.40","incendo aequor sibilus unda fremunt.","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304"
"873","urn:cts:latinLit:phi0972.phi001:89.2.41","Stupuere mentes. Infulis sto sacer","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"874","urn:cts:latinLit:phi0972.phi001:89.2.42","Phrygioque colo geminus nascor pignus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.702325581395349","0.00465116279069767"
"875","urn:cts:latinLit:phi0972.phi001:89.2.43","Lauconte. Quos repo tergoribus ligo","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"876","urn:cts:latinLit:phi0972.phi001:89.2.44","anguis corusci. Parvulas ille manus","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"877","urn:cts:latinLit:phi0972.phi001:89.2.45","ad aurum referunt, neuter auxilium sibi,","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"878","urn:cts:latinLit:phi0972.phi001:89.2.46","uter fratri: transfero pietas vicis","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"879","urn:cts:latinLit:phi0972.phi001:89.2.47","mors ipse miser mutuum perdo metu.","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317"
"880","urn:cts:latinLit:phi0972.phi001:89.2.48","Accumulat ecce liber funus parens,","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606"
"881","urn:cts:latinLit:phi0972.phi001:89.2.49","infirmus auxiliator. Invadunt vir","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"882","urn:cts:latinLit:phi0972.phi001:89.2.50","jam mors pasco membro ad terra trahunt.","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767"
"883","urn:cts:latinLit:phi0972.phi001:89.2.51","jaceo sacerdos inter ara victima","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"884","urn:cts:latinLit:phi0972.phi001:89.2.52","terra plangit. Sic profano sacer","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606"
"885","urn:cts:latinLit:phi0972.phi001:89.2.53","pereo Troia perdo primus deos.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212"
"886","urn:cts:latinLit:phi0972.phi001:89.2.54","Iam plenus Phoebe candidus effero jubar","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349"
"887","urn:cts:latinLit:phi0972.phi001:89.2.55","parvus duco astrum radio face,","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.309090909090909","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"888","urn:cts:latinLit:phi0972.phi001:89.2.56","cum inter sepelio Priamidas nox et merus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233"
"889","urn:cts:latinLit:phi0972.phi001:89.2.57","Danai relaxo claustra et effundo viros.","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"890","urn:cts:latinLit:phi0972.phi001:89.2.58","Temptant in arma sui duces, ceu ubi soleo","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581"
"891","urn:cts:latinLit:phi0972.phi001:89.2.59","nodus remitto Thessali quadrupes jugum","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"892","urn:cts:latinLit:phi0972.phi001:89.2.60","cervix et alo quatio ad excurro iubas.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"893","urn:cts:latinLit:phi0972.phi001:89.2.61","Gladios retractant, commoveo orbis manus","0.00606060606060606","0.00606060606060606","0.309090909090909","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"894","urn:cts:latinLit:phi0972.phi001:89.2.62","bellus sumunt. Hic gravis alius merus","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755"
"895","urn:cts:latinLit:phi0972.phi001:89.2.63","obtrunco et continuo in mors ulter","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"896","urn:cts:latinLit:phi0972.phi001:89.2.64","somnos, ab ara alius accendo fax","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.381132075471698","0.192452830188679"
"897","urn:cts:latinLit:phi0972.phi001:89.2.65","contra Troas invoco Troiae sacra.","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"898","urn:cts:latinLit:phi0972.phi001:90.1","Ex is, qui in porticus spatiabantur, lapis in Eumolpum recito miserunt. At ille, qui plaudo ingenium sui noverat, operio caput extra tem plum profugit. Timui ego, neo ego poeta vocaret.","0.0557377049180328","0.00109289617486339","0.110382513661202","0.820765027322404","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"899","urn:cts:latinLit:phi0972.phi001:90.2","Itaque subsequor fugio ad litus perveni, et ut primus extro telum conicio licet consistere, Rogo inquam quis tu volo cum iste morbo?","0.00130718954248366","0.328104575163399","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.654901960784314","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"900","urn:cts:latinLit:phi0972.phi001:90.3","Minus qui duo hora ego moraris, et saepis poeticus qui humanus loquor es.","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726"
"901","urn:cts:latinLit:phi0972.phi001:90.4","Itaque non miror, si tu populus lapis persequitur. Ego quoque sinum meus saxum onerabo, ut quotiens coepio ab tu exire, sanguis tu ab caput mittam.","0.00109289617486339","0.438251366120219","0.00109289617486339","0.32896174863388","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.219672131147541","0.00109289617486339","0.00109289617486339"
"902","urn:cts:latinLit:phi0972.phi001:90.5","Movit ille vultus et O ego inquam adulescens, non hodie primus auspicatus sum. Immo quotiens theatrum, ut recito aliquid, intravi, hic ego adventicius excipio frequens soleo","0.00109289617486339","0.27431693989071","0.00109289617486339","0.00109289617486339","0.602185792349727","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.110382513661202","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"903","urn:cts:latinLit:phi0972.phi001:90.6","Ceterum neo et tu quoque habeo rixandum, totus dies ego ab hic cibus abstinebo.Immo inquam ego si ejuro hodiernus bilem, unus ceno","0.524183006535948","0.00130718954248366","0.00130718954248366","0.458823529411765","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"904","urn:cts:latinLit:phi0972.phi001:90.6.1","Mando aedicula custos cenula officium","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212"
"905","urn:cts:latinLit:phi0972.phi001:91.1","Video Gitona cum linteum et strigilis paries applico tristis confusumque. Scires, non libet servire.","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.569811320754717","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"906","urn:cts:latinLit:phi0972.phi001:91.2","Itaque ut experimentum oculus capio converto ille solvo gaudium vultus et Miserere inquam frater. Ubi armo non sunt, liber loquor. Eripe ego latro cruentus et qualibet saevitia paenitentia judex tu puni. Satis magnus sum mitto solacium, tuus voluntas cecidisse.","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.623443223443223","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.073992673992674","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.293772893772894"
"907","urn:cts:latinLit:phi0972.phi001:91.3","Supprimere ego querela iubeo, neo quis consilium deprehenderet, relinquo Eumolpo - nam in balneum carmen recito - per tenebrosus et sordidus egredior extraho Gitona raptim in hospitium meus pervolo","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.247290640394089","0.592118226600985","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.148768472906404","0.000985221674876847","0.000985221674876847","0.000985221674876847","0.000985221674876847"
"908","urn:cts:latinLit:phi0972.phi001:91.4","Praeclusis deinde foris invado pectus amplexus et perfundo os lacrima vultus meus contero.","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.681553398058252","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.0990291262135923"
"909","urn:cts:latinLit:phi0972.phi001:91.5","Diu vox neuter invenit; nam puer etiam singultus creber amabilis pectus quassaverat.","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.687671232876712","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"910","urn:cts:latinLit:phi0972.phi001:91.6","O facinus inquam indignum, qui amo tu quivis relictus, et in hic pectore, cum vulnus ingens fuerit, cicatrix non est. Quid dicis, peregrinus amor concessio? Dignus hic injurius fui?","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.737423312883436","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.246625766871166"
"911","urn:cts:latinLit:phi0972.phi001:91.7","Postquam sui amo sensit, supercilium alo sustulit.Nec amor arbitrium ad alius judex detuli. Sed nillil jam queror, nihil jam memini, si bonus fides paenitentia emendas.","0.00103626943005181","0.00103626943005181","0.519170984455959","0.00103626943005181","0.415544041450777","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.0528497409326425","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181"
"912","urn:cts:latinLit:phi0972.phi001:91.8","Haec cum inter gemo lacrima fudissem, detergeo ille pallium vultus et Quaeso inquam Encolpi, fides memoria tuus appello: ego tu reliqui, an tu ego prodidisti? Equidem fateor et prae ego fero: cum duo armo viderem, ad fortis confugi.","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.700411522633745","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.288888888888889","0.000823045267489712","0.000823045267489712"
"913","urn:cts:latinLit:phi0972.phi001:91.9","Exosculatus pectus sapientia plenus in-jacio cervix manus, et ut facilis intellego redeo ego in gratia et bonus fides reviviscentem amicitiam, totus pectus adstrinxi.","0.00130718954248366","0.00130718954248366","0.262745098039216","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.720261437908497","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"914","urn:cts:latinLit:phi0972.phi001:92.1","Etiam plenus nox sum mulier cena mando curaverat, cum Eumolpus ostium pulsat.","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086","0.217204301075269","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"915","urn:cts:latinLit:phi0972.phi001:92.2","Interrogo ego: quot estis? obiter per rima foris speculor diligens coepi, num Ascyltos unus venisset.","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.532743362831858","0.355752212389381","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"916","urn:cts:latinLit:phi0972.phi001:92.3","Deinde ut solus hospes vidi, momentum recepi. Ille ut sui in grabatus reicio video Gitona in conspicio ministrantem, moveo caput et Laudo inquam Ganymedem. Oportet hodie bene sit.","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.32896174863388","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.438251366120219","0.00109289617486339","0.219672131147541","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"917","urn:cts:latinLit:phi0972.phi001:92.4","Non delector ego tam curiosus principium timuique, neo in contu bernium recipio Ascylti parem.","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.725301204819277","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"918","urn:cts:latinLit:phi0972.phi001:92.5","Instat Eumolpus, et cum puer ille potio dedisset, Malo tu inquam qui balneum totus sicco avidus poculum nego sui umquam acidus fuisse.","0.00122699386503067","0.307975460122699","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.614723926380368","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"919","urn:cts:latinLit:phi0972.phi001:92.6","Nam et dum lavo aio paene vapulavi, quia conor sum circo solium sedeo carmen recitare, et postquam de balneum tamquam de theatrum ejectus sum, circumeo omnis angulus coepio et clarus vox Encolpion clamitare.","0.114828897338403","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.266920152091255","0.304942965779468","0.000760456273764259","0.304942965779468","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259"
"920","urn:cts:latinLit:phi0972.phi001:92.7","Ex alter pars juvenis nudus, qui vestimentum perdiderat, non parvus clamor indignatio Gitona flagitabat.","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.972815533980583","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"921","urn:cts:latinLit:phi0972.phi001:92.8","Et ego quidem puer tamquam insanus imitatio petulans deriserunt, ilium autem frequens ingeniosus circumvenio cum plaudo et admiratio timidissima.","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"922","urn:cts:latinLit:phi0972.phi001:92.9","Habebat enim inguen pondus tam grande, ut ipse homo lacinia fascinum crederes. O juvenis laboriosum: puto ilium pridie incipere, posterus dies finire.","0.0013986013986014","0.0013986013986014","0.141258741258741","0.281118881118881","0.0013986013986014","0.0013986013986014","0.351048951048951","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.211188811188811","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"923","urn:cts:latinLit:phi0972.phi001:92.10","Itaque statim invenio auxilium; nescio quis enim, eques Romanus ut aio infamis, suus vestis erro circumdo atque domus abduxit, credo, ut tam magnus fortuna solus uteretur.","0.00103626943005181","0.260103626943005","0.570984455958549","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.0528497409326425","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.104663212435233"
"924","urn:cts:latinLit:phi0972.phi001:92.11","At ego neo meus quidem vestimentum ab officiosus custos recepissem, nitor notor dedissem. Tanto magnus expedio inguen qui ingenium fricare.","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.98041958041958","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"925","urn:cts:latinLit:phi0972.phi001:92.12","Haec Eumolpo dico muto ego frequens vultum, injurius scilicet inimicus ego hilaris, commodus tristis.","0.00150375939849624","0.00150375939849624","0.603007518796993","0.00150375939849624","0.377443609022556","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"926","urn:cts:latinLit:phi0972.phi001:92.13","Utcunque tamen, tamquam non agnosco fabulam, taceo et cena ordo explicate","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"927","urn:cts:latinLit:phi0972.phi001:93.1","Vile est, qui licet, et animus error intentus injuria diligit.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"928","urn:cts:latinLit:phi0972.phi001:93.2.1","Ales Phasiacis peto Colchis","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154"
"929","urn:cts:latinLit:phi0972.phi001:93.2.2","atque Afrae volucris placeo palato,","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
